measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2000,0.2556076919693884,0.2810247102549154,0.2321386504405604
Prevalence,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2001,79319795.02366683,87264112.27700832,71851064.79105535
Prevalence,South Asia - WB,Both,All ages,Tuberculosis,Number,2000,383338381.2957903,433887752.3952758,334837627.6333374
Prevalence,South Asia - WB,Both,All ages,Tuberculosis,Percent,2000,0.2848790754957047,0.3221808880432165,0.248994356346326
Prevalence,South Asia - WB,Both,All ages,Tuberculosis,Number,2001,385607691.0113336,435599312.8075026,338341196.2985277
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2000,829019.1684420705,979552.3349395088,684089.1210502579
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2000,0.0009929116456722,0.0011736348491629,0.0008180099118308
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2001,876585.0818278184,1041120.330069912,720463.2030198937
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2001,0.001047601525355,0.0012454889694674,0.0008610142807986
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2002,925638.5292222766,1106164.2374661798,758393.3347137314
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2002,0.0011039541722744,0.0013176898636929,0.0009055931526011
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2003,973172.2858280636,1164441.9479943346,797269.170140708
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2003,0.0011583564322343,0.0013861926588898,0.0009502513013848
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2004,1017340.1011691206,1219500.248362707,835126.9501872943
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2004,0.0012081168525881,0.0014488483524729,0.0009915387570056
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2005,1059422.841419348,1270447.0831090158,870567.0265119115
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2005,0.001254820925373,0.0015040449673106,0.0010298409990579
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2006,1098931.1882816756,1316034.5647633965,903777.8678009672
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2006,0.0012982197690353,0.0015536791950717,0.0010666003792353
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2007,1138919.2904194354,1359210.1147356697,938724.1790288554
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2007,0.0013417775529833,0.0016003493612218,0.0011044863177515
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2008,1182878.1301288358,1407822.9715890116,975836.2410758118
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2008,0.0013895244197383,0.0016580807272893,0.0011455672682115
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2009,1232091.2240178916,1468975.1412767936,1018677.71521543
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2009,0.0014430479679732,0.0017265872632032,0.0011931810624685
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2010,1288546.3103318636,1539720.6442280882,1069649.8179692908
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2010,0.0015047590650076,0.0018032336500069,0.0012503644645076
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2011,1354875.6058803746,1617545.246735923,1128482.1775132746
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2011,0.0015777773233017,0.0018850323355161,0.0013144212449553
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2012,1434589.491959669,1709391.6027769311,1204181.6662587903
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2012,0.0016658617048567,0.0019853978315682,0.0013977082663865
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2013,1530477.6220568896,1810459.907710432,1300518.1296107385
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2013,0.0017718338106441,0.0021001313136706,0.0015045331417822
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2014,1644030.1908354687,1925245.43324178,1409081.720290968
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2014,0.0018967998476991,0.0022243062306712,0.0016239428023445
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2015,1772655.399212273,2058521.5787032647,1528218.599785498
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2015,0.0020375914378091,0.0023656391540736,0.0017550546247051
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2016,1909687.0833374483,2205003.701311744,1653556.484126092
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2016,0.0021870264135612,0.0025203820118423,0.0018922102985623
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2017,2048157.0363527064,2367437.496922522,1776493.565366826
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2017,0.0023375266666284,0.0027022822707761,0.0020263886348894
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2018,2181726.6297842697,2530631.8970017754,1896480.7734054
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2018,0.002482480330739,0.0028791430626292,0.0021555647586887
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2019,2308717.680455394,2687368.41044624,2011710.273368701
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2019,0.0026205893560612,0.0030495537497511,0.0022828078656579
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2020,2432226.5388016123,2834920.810693952,2114674.5101856114
Prevalence,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2020,0.0027551639684256,0.0032130311516874,0.0023919666538707
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2000,849175.1255415749,1031022.499511708,706822.1626074695
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2000,0.0016925333419739,0.0020566574996586,0.0014085036382788
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2001,873521.8838104493,1067785.307397717,718734.0582279064
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2001,0.0017158288319697,0.0021027906462817,0.0014107590701624
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2002,895554.8108590177,1102515.2645992204,730372.8240974555
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2002,0.0017343708663721,0.0021404784451296,0.0014127078275445
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2003,918034.7188481166,1136451.2547929464,743378.1946658832
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2003,0.0017537214337316,0.0021761601266218,0.0014195110564344
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2004,941258.3064910048,1172797.2265531858,756385.9465593772
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2004,0.0017744061600472,0.0022159682264258,0.0014252773443513
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2005,965299.8944953984,1210825.0144327967,771231.0528055354
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2005,0.0017964982739438,0.0022572687789208,0.0014352531420892
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2006,991870.7805570344,1252035.759808433,788766.0165733887
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2006,0.0018231402580147,0.0023049380031539,0.0014496608439214
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2007,1022287.5047750176,1293560.133143411,809611.0786731127
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2007,0.0018565226371279,0.0023538520332059,0.0014699888218671
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2008,1056171.1088043305,1339745.932786157,833717.2784336166
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2008,0.0018955967033412,0.0024112195576006,0.0014977669244833
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2009,1093801.2146910343,1391539.0194073473,861832.7654434039
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2009,0.0019404687118847,0.0024753774166462,0.0015320872157027
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2010,1135353.81297267,1445281.898074486,894130.2942491706
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2010,0.0019912250453833,0.0025415102976184,0.0015713290371464
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2011,1181488.2735127946,1504484.5295728582,930220.7903865728
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2011,0.0020487509829596,0.0026158342721664,0.0016159912216359
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2012,1234751.958008873,1570164.5826624464,973496.6121997602
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2012,0.0021170009616474,0.002699454588187,0.0016697990807216
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2013,1294642.092577367,1647370.3058786225,1021917.262860442
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2013,0.0021947563887122,0.0027992196228387,0.0017325955255461
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2014,1361890.4278828234,1734271.3874133143,1070585.9397115074
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2014,0.0022831567002357,0.0029145896606958,0.0017977152007613
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2015,1436692.900558744,1829216.8830706037,1127393.858800936
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2015,0.0023821382900183,0.0030407627559301,0.0018729531462215
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2016,1517823.721946819,1930058.972892848,1196624.4017296943
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2016,0.0024899079332527,0.0031732389222431,0.0019628526666791
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2017,1604098.8194287396,2030080.049835172,1270158.0672381164
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2017,0.0026044173983079,0.003302686186623,0.0020635007787825
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2018,1693539.3504006567,2127934.690076579,1343045.799832996
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2018,0.0027233139010374,0.0034194539238713,0.0021627612759066
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2019,1782954.6420009914,2222373.564124616,1415121.8833653573
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2019,0.0028413394407171,0.0035441098226469,0.0022576485738665
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2020,1871318.6609438595,2314287.501632779,1482509.2826788002
Prevalence,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2020,0.0029562363328111,0.0036581379942932,0.0023462998298212
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2000,1095937.9592597056,1619300.3210855615,633181.1342739945
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2000,0.0037692676894857,0.005560584542292,0.0021828717813427
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2001,1120081.734660311,1649687.322102242,643438.6312149263
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2001,0.0038149966800261,0.0056144304035855,0.002195743444615
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2002,1142871.9994592606,1678812.2657140286,652783.6217558803
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2002,0.0038554293452773,0.005654996851677,0.0022058668733786
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2003,1166519.5192029392,1714079.6735970648,662170.3441113377
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2003,0.0038975170172454,0.0057073122295829,0.0022157224702172
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2004,1192866.1897879485,1751893.2295802685,673121.3974053656
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2004,0.003946690661563,0.0057702117989851,0.0022303379681319
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2005,1221106.0059884435,1792956.6611676663,687312.890563153
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2005,0.0039996098916474,0.0058458995138787,0.0022545417343934
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2006,1251571.7655785694,1839532.2052623725,704469.8420701739
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2006,0.0040579099350498,0.0059398176458949,0.0022879205624368
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2007,1281447.5141310012,1883939.0802460187,719765.6754920441
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2007,0.0041126923650984,0.0060359469298945,0.002313776942715
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2008,1311305.283894561,1927056.6201124303,732532.0468930202
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2008,0.0041664285440338,0.0061286500676965,0.0023285121955287
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2009,1343050.5589367603,1971886.799760752,744488.3838352507
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2009,0.0042255120310097,0.0062037937676183,0.0023432603038792
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2010,1376426.7432090773,2020968.759466577,758397.141997095
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2010,0.0042888364385844,0.0062904534581027,0.002366987108068
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2011,1412383.9813108656,2076306.313286091,780664.4856735008
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2011,0.0043585107480781,0.0063999259774739,0.0024131796718228
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2012,1448546.6396968164,2127102.409463926,804094.5893420968
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2012,0.0044267437866906,0.0064851212775854,0.0024582243147014
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2013,1486222.702716412,2172765.8001890173,828740.8098876616
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2013,0.0044984385716601,0.0065695564202683,0.0025093002674223
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2014,1526241.2260564682,2226872.4500551503,853538.6928498717
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2014,0.0045770424076343,0.0066820557950033,0.0025582607308996
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2015,1567745.8359969684,2275324.816924179,872346.2995988802
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2015,0.0046610391286761,0.0067686330840759,0.0025908148942405
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2016,1612258.1255119196,2345652.770062008,887405.1271693128
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2016,0.0047538965292363,0.0069189669621228,0.0026147560937129
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2017,1657219.948902491,2405157.014517174,920431.0757395168
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2017,0.0048466013152973,0.0070379263173187,0.0026847350509198
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2018,1701592.875344196,2468688.1501043765,940235.6907234144
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2018,0.0049369728003507,0.0071854408600671,0.0027325721062311
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2019,1745357.7092980642,2545178.510594164,969559.5362137662
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2019,0.00502613618426,0.0073358512946487,0.0027970561338804
Prevalence,North America,Both,All ages,HIV/AIDS,Number,2020,1785750.3426644325,2608283.483578236,996663.1271093464
Prevalence,North America,Both,All ages,HIV/AIDS,Percent,2020,0.0050993210832174,0.0074426509844048,0.0028530418091404
Incidence,Global,Both,All ages,HIV/AIDS,Number,2000,2772679.306172668,3108217.6607095688,2561646.349233862
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2000,9.81107357886e-05,0.0001110743703915,8.86462029642e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2001,2639809.988130936,2946305.277750819,2457242.7518559573
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2001,9.24879535748e-05,0.0001041548750341,8.40748754491e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2002,2518552.269420504,2787419.4295548983,2352634.5054276474
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2002,8.74003839263e-05,9.79219760348e-05,7.98555819369e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2003,2403325.39440163,2640143.334642041,2256066.744412729
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2003,8.25709162935e-05,9.18093446365e-05,7.56811439928e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2004,2302490.4141971585,2515288.881026741,2166965.356833245
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2004,7.82772273704e-05,8.6366154295e-05,7.19584057278e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2005,2223929.239698828,2408193.013661216,2099680.3472312754
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2005,7.48539866469e-05,8.19873749002e-05,6.90402730718e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2006,2168878.458216145,2338406.846107217,2051709.9127495692
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2006,7.22938116374e-05,7.88830434419e-05,6.67619111311e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2007,2135994.4931187104,2298929.058449099,2027350.7743237552
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2007,7.05578545904e-05,7.6739342797e-05,6.51692125731e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2008,2115543.65578201,2272604.242678993,2009465.5557787828
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2008,6.92184058305e-05,7.51014589509e-05,6.3905239308e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2009,2104464.24127442,2250385.176273628,2013572.3796576336
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2009,6.8227495495e-05,7.37616869105e-05,6.32857115927e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2010,2107240.450763029,2252398.088430968,2016709.2583249093
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2010,6.76175918187e-05,7.28149252979e-05,6.28655163174e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2011,2094345.5074284857,2234470.1766608027,1997039.119926424
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2011,6.65752732528e-05,7.18365421032e-05,6.17029911663e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2012,2086773.1250743635,2228288.797895533,1983896.8744846
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2012,6.5745394222e-05,7.10323873206e-05,6.09024930227e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2013,2081078.9361169771,2232819.0079604485,1963929.5253157665
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2013,6.49988173759e-05,7.06666914445e-05,5.99177412908e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2014,2069244.580946811,2224313.032589935,1937134.31777206
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2014,6.40629402622e-05,6.96570177698e-05,5.87999022382e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2015,2054066.0309790869,2215222.548058526,1913489.963583292
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2015,6.29978554495e-05,6.86403292774e-05,5.7553662923e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2016,2011601.2485263804,2166688.543373484,1866123.7959224132
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2016,6.1095200923e-05,6.64864289446e-05,5.57860589554e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2017,1951300.475604798,2108057.886446977,1800636.3836051566
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2017,5.87407214663e-05,6.41056647189e-05,5.34344017802e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2018,1891818.7074923625,2048969.1965868904,1733477.513223383
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2018,5.64617772342e-05,6.20170110075e-05,5.12250512023e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2019,1813095.7365273992,1975972.5685316809,1650874.6852916228
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2019,5.36234381972e-05,5.91717119781e-05,4.82154381337e-05
Incidence,Global,Both,All ages,HIV/AIDS,Number,2020,1726331.9135390492,1896049.4624092577,1566539.380036587
Incidence,Global,Both,All ages,HIV/AIDS,Percent,2020,4.8234665744e-05,5.33945400674e-05,4.32438736046e-05
Incidence,Global,Both,All ages,Tuberculosis,Number,2000,9068098.655242931,10184168.06469152,8112478.193204528
Incidence,Global,Both,All ages,Tuberculosis,Percent,2000,0.0003208644222402,0.0003647671221724,0.0002833581742432
Incidence,Global,Both,All ages,Tuberculosis,Number,2001,9079492.425617997,10200261.38223316,8116841.899311975
Incidence,Global,Both,All ages,Tuberculosis,Percent,2001,0.0003180989518914,0.000361871009539,0.0002809392546132
Incidence,Global,Both,All ages,Tuberculosis,Number,2002,9080061.48489527,10212245.054232148,8111233.864746262
Incidence,Global,Both,All ages,Tuberculosis,Percent,2002,0.000315095567515,0.0003587475659524,0.0002783002640323
Incidence,Global,Both,All ages,Tuberculosis,Number,2003,9073258.215250429,10214415.04786788,8098807.76147058
Incidence,Global,Both,All ages,Tuberculosis,Percent,2003,0.0003117245140904,0.0003553298519389,0.0002750944238103
Incidence,Global,Both,All ages,Tuberculosis,Number,2004,9061460.085431194,10192440.464678356,8080950.58192209
Incidence,Global,Both,All ages,Tuberculosis,Percent,2004,0.0003080572965947,0.0003514908547989,0.0002716832631075
Incidence,Global,Both,All ages,Tuberculosis,Number,2005,9054930.889167247,10176469.001707982,8077937.841936976
Incidence,Global,Both,All ages,Tuberculosis,Percent,2005,0.0003047738151659,0.0003479669201514,0.0002692843093866
Incidence,Global,Both,All ages,Tuberculosis,Number,2006,9028114.235307856,10162044.953199506,8059427.393819285
Incidence,Global,Both,All ages,Tuberculosis,Percent,2006,0.0003009282602946,0.0003435047830629,0.0002659862223872
Incidence,Global,Both,All ages,Tuberculosis,Number,2007,8957098.29368163,10081739.979128242,8001774.033400452
Incidence,Global,Both,All ages,Tuberculosis,Percent,2007,0.0002958781028536,0.0003375030088128,0.0002617141305287
Incidence,Global,Both,All ages,Tuberculosis,Number,2008,8865824.006717615,9968421.437606435,7925400.7348308675
Incidence,Global,Both,All ages,Tuberculosis,Percent,2008,0.0002900805892931,0.000331001906267,0.0002568127104743
Incidence,Global,Both,All ages,Tuberculosis,Number,2009,8776853.46047115,9862875.27545397,7852744.735558093
Incidence,Global,Both,All ages,Tuberculosis,Percent,2009,0.00028454962688,0.0003248055609287,0.0002522082610379
Incidence,Global,Both,All ages,Tuberculosis,Number,2010,8710810.73807131,9790715.038707577,7798454.665571118
Incidence,Global,Both,All ages,Tuberculosis,Percent,2010,0.0002795175892659,0.0003192423022316,0.0002480971104546
Incidence,Global,Both,All ages,Tuberculosis,Number,2011,8643579.506850086,9706103.743016029,7736899.550466165
Incidence,Global,Both,All ages,Tuberculosis,Percent,2011,0.0002747683739424,0.000313579102502,0.0002439185212956
Incidence,Global,Both,All ages,Tuberculosis,Number,2012,8549387.018322458,9587921.969249938,7656723.022825885
Incidence,Global,Both,All ages,Tuberculosis,Percent,2012,0.0002693623275635,0.0003071218106774,0.000239445645319
Incidence,Global,Both,All ages,Tuberculosis,Number,2013,8451430.418026524,9464098.586652864,7569513.985877618
Incidence,Global,Both,All ages,Tuberculosis,Percent,2013,0.0002639739508905,0.0003009085439335,0.0002350180000774
Incidence,Global,Both,All ages,Tuberculosis,Number,2014,8370481.421205083,9364764.603766697,7497967.952498797
Incidence,Global,Both,All ages,Tuberculosis,Percent,2014,0.0002591544256569,0.0002954977600001,0.0002311128942983
Incidence,Global,Both,All ages,Tuberculosis,Number,2015,8328961.658841975,9314323.884904653,7466510.8032338
Incidence,Global,Both,All ages,Tuberculosis,Percent,2015,0.0002554537601707,0.0002916533851243,0.0002280865365493
Incidence,Global,Both,All ages,Tuberculosis,Number,2016,8321489.370929548,9297499.07204501,7458956.983576747
Incidence,Global,Both,All ages,Tuberculosis,Percent,2016,0.0002527398930549,0.0002884120772909,0.0002256678780545
Incidence,Global,Both,All ages,Tuberculosis,Number,2017,8317237.969277558,9286199.709083684,7457108.650187198
Incidence,Global,Both,All ages,Tuberculosis,Percent,2017,0.0002503795891554,0.000285381664456,0.0002237982368529
Incidence,Global,Both,All ages,Tuberculosis,Number,2018,8328760.836727284,9295741.250260498,7466641.087887708
Incidence,Global,Both,All ages,Tuberculosis,Percent,2018,0.0002485752429798,0.0002828551050165,0.0002222716489494
Incidence,Global,Both,All ages,Tuberculosis,Number,2019,8370223.424993239,9332629.056030266,7508009.433787368
Incidence,Global,Both,All ages,Tuberculosis,Percent,2019,0.0002475564051096,0.0002816862434947,0.0002215030023609
Incidence,Global,Both,All ages,Tuberculosis,Number,2020,8436384.967001846,9393223.15544484,7555359.109260518
Incidence,Global,Both,All ages,Tuberculosis,Percent,2020,0.0002357191399638,0.0002680379966769,0.0002112971425073
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2000,204890.5652555345,231921.4120641953,181174.74815060623
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2000,7.85943495882e-05,9.05354410423e-05,6.83367101379e-05
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2001,201715.60264870856,228099.7115337189,178350.8619175987
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2001,7.6545469708e-05,8.8220327988e-05,6.65969737237e-05
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2002,197313.44659452207,223159.49477356308,174523.40335341147
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2002,7.40945206164e-05,8.55508304049e-05,6.44314130409e-05
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2003,192606.5093126384,217313.53571746167,170493.02476753836
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2003,7.16229812753e-05,8.27199025514e-05,6.24798067128e-05
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2004,188663.6410468553,212490.5329544823,166949.80508355287
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2004,6.95067938027e-05,8.05192231577e-05,6.07148970907e-05
Incidence,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2005,186579.66903595804,210330.6340238584,164892.07935905084
